City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,X9
C16,22,1,1,32,32,0,15,3.0,22,11826.0,1,1,0,0,0,0,0,0,0,0
C2,878,1,1,25,25,0,15,3.0,22,5184.0,0,0,0,0,1,0,0,0,0,0
C7,3274,1,1,46,46,0,7,2.0,20,14102.0,0,1,0,0,0,0,0,0,0,0
C1,327,1,0,63,62,1,15,3.0,17,23712.0,0,1,0,0,0,0,0,0,0,0
C5,1660,0,1,22,22,0,15,3.0,20,9268.0,0,1,0,0,0,0,0,0,0,0
C36,86,1,1,35,35,0,3,3.0,21,8638.0,0,0,1,0,0,0,0,0,0,0
C7,1493,1,1,51,51,0,15,1.0,19,14424.0,0,1,0,0,0,0,0,0,0,0
C4,173,0,1,20,20,0,15,3.0,20,9420.0,0,1,0,0,0,0,0,0,0,0
C5,2438,0,1,64,64,0,7,3.0,10,21888.0,0,1,0,0,0,0,0,0,0,0
C14,3197,1,1,69,69,0,15,4.0,17,13848.0,0,0,1,0,0,0,0,0,0,0
C17,328,1,1,32,32,0,9,1.0,20,9002.0,0,1,0,0,0,0,0,0,0,0
C26,1248,0,1,21,21,0,15,3.0,9,11328.0,0,1,0,0,0,0,0,0,0,0
C20,2087,0,1,26,26,0,5,3.0,21,4832.0,0,1,0,0,0,0,0,0,0,0
C14,451,0,1,24,24,0,15,3.0,13,7848.0,0,0,1,0,0,0,0,0,0,0
C15,837,1,1,58,58,0,15,1.0,2,15106.0,0,1,0,0,0,0,0,0,0,0
C24,3995,1,1,52,52,0,1,3.0,13,11440.0,0,1,0,0,0,0,0,0,0,0
C2,447,1,0,69,67,1,15,3.0,21,27594.0,0,0,1,0,0,0,0,0,0,0
C20,5791,1,1,51,51,0,15,3.0,18,12738.0,0,1,0,0,0,0,0,0,0,0
C5,2617,1,1,75,75,0,15,3.0,18,21930.0,0,1,0,0,0,0,0,0,0,0
C19,744,1,1,42,42,0,5,2.0,19,14880.0,1,0,0,0,1,0,0,0,0,0
C16,2291,1,1,56,56,0,15,3.0,12,15002.0,0,0,0,1,0,0,0,0,0,0
C25,1167,0,1,70,70,0,1,2.0,21,21420.0,0,0,1,0,0,0,0,0,0,0
C3,236,1,1,23,23,0,1,3.0,12,6430.0,0,1,0,0,0,0,0,0,0,0
C17,3517,1,1,29,29,0,15,3.0,12,6140.0,0,0,1,0,0,0,0,0,0,0
C14,295,0,1,63,63,0,3,4.0,19,17808.0,0,1,0,0,0,0,0,0,0,0
C10,393,0,1,21,21,0,15,3.0,14,5248.0,1,1,0,0,0,0,0,0,0,0
C2,4142,0,0,55,54,1,2,2.0,16,29744.0,0,0,0,0,1,0,0,0,0,0
C21,4740,1,0,55,50,1,15,3.0,20,26922.0,0,1,0,0,0,0,0,0,0,0
C7,3457,1,1,75,75,0,12,2.0,20,23028.0,0,1,0,0,0,0,0,0,0,0
C18,3680,0,1,23,23,0,15,3.0,1,7896.0,0,0,0,1,0,0,0,0,0,0
C9,3748,0,1,33,33,0,15,3.0,17,6540.0,0,1,0,0,0,0,0,0,0,0
C2,2823,1,1,24,24,0,15,3.0,17,7104.0,0,0,0,1,0,0,0,0,0,0
C1,3620,0,1,37,37,0,13,3.0,19,13060.0,0,1,0,0,0,0,0,0,0,0
C9,877,1,1,24,24,0,15,3.0,10,3750.0,0,0,0,1,0,0,0,0,0,0
C15,803,0,1,38,38,0,15,3.0,4,8268.0,0,1,0,0,0,0,0,0,0,0
C1,2085,0,1,24,24,0,15,3.0,19,9808.0,1,0,0,0,1,0,0,0,0,0
C17,4067,0,1,59,59,0,1,3.0,1,13704.0,0,1,0,0,0,0,0,0,0,0
C1,981,0,1,55,55,0,2,3.0,14,17668.0,0,0,0,0,1,0,0,0,0,0
C9,358,1,1,29,29,0,15,3.0,18,4824.0,0,0,1,0,0,0,0,0,0,0
C1,1437,0,1,74,74,0,6,1.0,19,23544.0,0,1,0,0,0,0,0,0,0,0
C12,2983,0,1,26,26,0,15,3.0,20,5184.0,0,0,0,0,0,1,0,0,0,0
C22,331,1,1,38,38,0,15,3.0,18,9728.0,0,0,0,0,1,0,0,0,0,0
C15,1422,0,1,21,21,0,15,3.0,19,10024.0,1,1,0,0,0,0,0,0,0,0
C2,1155,0,1,22,22,0,1,4.0,22,3996.0,0,1,0,0,0,0,0,0,0,0
C1,3088,0,1,39,39,0,1,1.0,19,11920.0,1,1,0,0,0,0,0,0,0,0
C4,262,0,1,30,30,0,2,1.0,2,5560.0,0,1,0,0,0,0,0,0,0,0
C4,1362,0,1,27,27,0,15,3.0,9,10384.0,0,0,0,1,0,0,0,0,0,0
C20,429,0,1,61,61,0,15,3.0,19,17446.0,0,1,0,0,0,0,0,0,0,0
C3,4618,1,0,75,70,1,15,1.0,17,25326.0,0,1,0,0,0,0,0,0,0,0
C1,406,1,1,26,26,0,15,3.0,18,6720.0,0,1,0,0,0,0,0,0,0,0
C23,54,1,1,69,69,0,8,3.0,18,15680.0,0,0,0,1,0,0,0,0,0,0
C2,18,0,1,33,33,0,3,4.0,22,9716.0,0,1,0,0,0,0,0,0,0,0
C10,1077,1,1,49,49,0,15,3.0,2,8880.0,0,1,0,0,0,0,0,0,0,0
C6,959,0,1,23,23,0,15,3.0,17,3918.0,0,0,0,0,0,1,0,0,0,0
C1,2147,1,1,75,75,0,15,3.0,19,26100.0,0,1,0,0,0,0,0,0,0,0
C9,3748,0,1,26,26,0,1,1.0,19,7836.0,1,0,1,0,0,0,0,0,0,0
C2,1036,1,1,32,32,0,15,3.0,3,8292.0,1,0,1,0,0,0,0,0,0,0
C11,4146,1,1,66,66,0,4,3.0,9,20196.0,0,1,0,0,0,0,0,0,0,0
C23,375,1,0,62,19,1,15,4.0,21,18541.6,0,1,0,0,0,0,0,0,0,0
C33,5343,1,0,30,27,1,15,3.0,20,9750.0,0,0,0,0,0,1,0,0,0,0
C2,1275,0,1,25,25,0,15,3.0,22,8806.0,0,1,0,0,0,0,0,0,0,0
C22,472,1,0,75,73,1,15,3.0,18,29019.0,0,1,0,0,0,0,0,0,0,0
C13,3200,1,1,42,42,0,3,2.0,7,12402.0,0,1,0,0,0,0,0,0,0,0
C1,551,1,1,34,34,0,6,1.0,19,9888.0,0,1,0,0,0,0,0,0,0,0
C16,2732,1,1,36,36,0,15,3.0,16,12760.0,0,0,0,0,1,0,0,0,0,0
C1,1900,0,1,70,70,0,1,3.0,21,16380.0,0,1,0,0,0,0,0,0,0,0
C2,905,1,1,59,59,0,15,3.0,22,14520.0,1,0,1,0,0,0,0,0,0,0
C6,891,0,1,23,23,0,15,3.0,20,9840.0,0,1,0,0,0,0,0,0,0,0
C1,947,1,1,72,72,0,5,3.0,16,21384.0,0,0,0,0,1,0,0,0,0,0
C4,2549,1,0,28,27,1,15,3.0,22,6865.6,0,0,1,0,0,0,0,0,0,0
C7,1270,1,1,75,75,0,15,3.0,21,20224.0,0,0,1,0,0,0,0,0,0,0
C5,30,1,1,67,67,0,1,4.0,10,23426.0,0,0,0,1,0,0,0,0,0,0
C8,426,0,1,23,23,0,15,3.0,20,5664.0,0,1,0,0,0,0,0,0,0,0
C2,1093,1,1,44,44,0,15,3.0,18,15290.0,0,0,0,0,1,0,0,0,0,0
C3,1694,0,1,26,26,0,2,1.0,19,9870.0,0,0,1,0,0,0,0,0,0,0
C2,2665,0,1,42,42,0,6,1.0,16,16302.0,0,1,0,0,0,0,0,0,0,0
C29,1859,0,1,32,32,0,6,4.0,21,12320.0,0,0,0,1,0,0,0,0,0,0
C1,997,1,1,48,48,0,15,3.0,17,14544.0,0,1,0,0,0,0,0,0,0,0
C1,1415,1,1,75,75,0,15,3.0,16,17430.0,0,1,0,0,0,0,0,0,0,0
C24,2113,0,1,57,57,0,1,3.0,19,13460.0,0,1,0,0,0,0,0,0,0,0
C2,859,0,1,28,28,0,4,3.0,21,6200.0,0,1,0,0,0,0,0,0,0,0
C4,184,0,1,24,24,0,3,3.0,7,10000.0,1,0,0,1,0,0,0,0,0,0
C24,2739,0,1,35,35,0,3,1.0,22,9310.0,0,0,1,0,0,0,0,0,0,0
C26,834,0,1,55,55,0,15,3.0,12,18870.0,0,1,0,0,0,0,0,0,0,0
C5,1120,0,1,47,47,0,3,1.0,19,11456.0,1,0,0,0,1,0,0,0,0,0
C16,3754,0,1,38,38,0,3,2.0,15,6768.0,1,1,0,0,0,0,0,0,0,0
C4,2101,1,1,59,59,0,15,3.0,21,18210.0,0,1,0,0,0,0,0,0,0,0
C15,2199,1,1,34,34,0,4,3.0,22,12096.0,0,1,0,0,0,0,0,0,0,0
C3,71,1,1,55,55,0,4,4.0,21,18486.0,0,0,1,0,0,0,0,0,0,0
C1,3606,0,1,70,70,0,6,1.0,18,17864.0,1,0,1,0,0,0,0,0,0,0
C3,1057,1,1,56,56,0,15,3.0,18,11940.0,0,1,0,0,0,0,0,0,0,0
C24,6086,1,0,37,34,1,15,3.0,17,11682.0,1,1,0,0,0,0,0,0,0,0
C1,2147,0,1,69,69,0,9,1.0,19,20808.0,0,1,0,0,0,0,0,0,0,0
C2,777,0,0,74,69,1,12,3.0,3,31104.0,0,0,1,0,0,0,0,0,0,0
C9,1788,1,1,38,38,0,1,3.0,9,8526.0,1,1,0,0,0,0,0,0,0,0
C19,3304,1,1,61,61,0,15,3.0,19,17850.0,0,1,0,0,0,0,0,0,0,0
C6,1572,0,1,75,75,0,6,3.0,21,21182.0,1,0,1,0,0,0,0,0,0,0
C9,1508,0,1,41,41,0,13,3.0,18,11376.0,0,0,0,0,1,0,0,0,0,0
C2,1581,0,1,31,31,0,15,3.0,17,13320.0,0,0,1,0,0,0,0,0,0,0
C4,387,1,0,45,18,0,2,2.0,17,19467.0,1,1,0,0,0,0,0,0,0,0
C8,144,0,1,27,27,0,15,3.0,8,6610.0,1,0,1,0,0,0,0,0,0,0
C6,824,1,1,28,28,0,15,3.0,4,9856.0,0,0,1,0,0,0,0,0,0,0
C3,931,0,1,32,32,0,15,3.0,22,7548.0,0,0,0,0,1,0,0,0,0,0
C1,4193,1,1,68,68,0,4,3.0,5,17500.0,0,0,0,0,1,0,0,0,0,0
C8,635,0,1,28,28,0,15,3.0,21,11592.0,0,1,0,0,0,0,0,0,0,0
C21,4990,0,1,66,66,0,15,3.0,21,16484.0,0,1,0,0,0,0,0,0,0,0
C15,1516,1,1,58,58,0,15,1.0,22,17700.0,0,0,0,0,0,0,1,0,0,0
C7,446,1,1,75,75,0,15,3.0,20,22306.0,1,0,0,1,0,0,0,0,0,0
C7,1198,1,1,38,38,0,6,1.0,16,14234.0,0,1,0,0,0,0,0,0,0,0
C11,315,1,0,59,52,1,15,3.0,10,26442.0,0,1,0,0,0,0,0,0,0,0
C4,3373,0,1,23,23,0,1,3.0,6,6390.0,1,1,0,0,0,0,0,0,0,0
C20,1893,0,0,67,56,1,1,3.0,18,30321.2,0,1,0,0,0,0,0,0,0,0
C1,205,1,0,69,68,1,15,3.0,18,28704.0,1,0,1,0,0,0,0,0,0,0
C4,184,1,1,35,35,0,15,3.0,16,14058.0,0,1,0,0,0,0,0,0,0,0
C14,1111,0,1,25,25,0,3,3.0,21,6660.0,0,1,0,0,0,0,0,0,0,0
C2,1725,0,1,25,25,0,5,4.0,13,4728.0,0,1,0,0,0,0,0,0,0,0
C1,1634,1,1,36,36,0,6,1.0,21,13376.0,0,1,0,0,0,0,0,0,0,0
C2,203,0,1,24,24,0,2,3.0,11,5984.0,0,0,0,0,1,0,0,0,0,0
C4,2431,0,1,26,26,0,5,2.0,17,8624.0,0,1,0,0,0,0,0,0,0,0
C15,768,0,1,55,55,0,10,1.0,16,12560.0,0,1,0,0,0,0,0,0,0,0
C1,1984,1,1,51,51,0,3,3.0,8,18954.0,0,1,0,0,0,0,0,0,0,0
C3,938,0,1,33,33,0,1,1.0,15,13480.0,1,0,0,0,0,1,0,0,0,0
C6,5580,0,1,25,25,0,1,3.0,21,11880.0,0,1,0,0,0,0,0,0,0,0
C25,1167,1,0,69,61,0,15,4.0,22,21985.6,1,0,0,0,1,0,0,0,0,0
C29,1646,0,1,43,43,0,15,3.0,7,13140.0,0,0,0,1,0,0,0,0,0,0
C2,1372,1,1,32,32,0,3,4.0,3,14180.0,0,1,0,0,0,0,0,0,0,0
C1,923,1,1,29,29,0,15,3.0,8,6950.0,0,1,0,0,0,0,0,0,0,0
C28,4312,0,1,21,21,0,15,3.0,8,5728.0,0,0,0,0,0,0,1,0,0,0
C15,3124,0,1,68,68,0,10,1.0,16,18000.0,0,0,1,0,0,0,0,0,0,0
C3,3213,1,1,47,47,0,5,2.0,21,12740.0,0,1,0,0,0,0,0,0,0,0
C19,2666,1,1,39,39,0,3,1.0,21,11898.0,0,0,0,0,1,0,0,0,0,0
C2,712,1,0,63,43,0,15,3.0,13,26481.0,1,1,0,0,0,0,0,0,0,0
C27,1704,0,1,23,23,0,15,3.0,21,6920.0,1,1,0,0,0,0,0,0,0,0
C9,1353,1,0,59,57,1,1,4.0,14,20826.0,0,0,0,0,1,0,0,0,0,0
C3,3008,1,1,37,37,0,2,3.0,21,9800.0,0,1,0,0,0,0,0,0,0,0
C2,3915,1,0,36,35,1,4,3.0,18,14301.0,0,0,1,0,0,0,0,0,0,0
C2,1742,0,1,29,29,0,6,2.0,21,10192.0,1,0,0,0,1,0,0,0,0,0
C2,984,0,1,38,38,0,15,3.0,3,13100.0,1,1,0,0,0,0,0,0,0,0
C4,136,1,0,45,40,1,4,2.0,17,25833.6,0,1,0,0,0,0,0,0,0,0
C15,692,0,1,23,23,0,1,1.0,12,9436.0,0,0,0,0,0,0,1,0,0,0
C10,571,1,1,62,62,0,1,1.0,21,17862.0,0,0,1,0,0,0,0,0,0,0
C3,678,1,1,20,20,0,15,3.0,20,5752.0,0,1,0,0,0,0,0,0,0,0
C9,2714,0,1,22,22,0,15,3.0,4,6550.0,0,0,0,1,0,0,0,0,0,0
C11,267,1,1,66,66,0,15,2.0,22,15988.0,0,0,0,1,0,0,0,0,0,0
C9,2892,0,1,54,54,0,15,3.0,18,12940.0,0,0,1,0,0,0,0,0,0,0
C4,2605,0,1,31,31,0,6,1.0,7,7416.0,0,1,0,0,0,0,0,0,0,0
C7,3677,1,1,22,22,0,15,3.0,18,6220.0,0,0,0,0,0,0,1,0,0,0
C2,2394,0,1,34,34,0,2,4.0,22,6420.0,0,1,0,0,0,0,0,0,0,0
C13,810,1,1,20,20,0,15,3.0,12,5630.0,1,0,0,1,0,0,0,0,0,0
C24,3995,1,1,48,48,0,1,1.0,1,12700.0,0,1,0,0,0,0,0,0,0,0
C16,4393,0,1,24,24,0,1,2.0,17,6490.0,1,0,0,0,0,0,1,0,0,0
C15,666,1,1,75,75,0,15,2.0,14,17360.0,0,0,0,0,0,0,1,0,0,0
C12,3637,0,1,21,21,0,15,3.0,1,8666.0,0,0,1,0,0,0,0,0,0,0
C1,520,1,0,29,28,1,5,3.0,18,11500.8,0,0,0,0,0,1,0,0,0,0
C1,1462,1,1,66,66,0,4,3.0,5,20196.0,0,0,1,0,0,0,0,0,0,0
C18,4797,0,1,36,36,0,2,1.0,22,14100.0,1,1,0,0,0,0,0,0,0,0
C1,530,1,1,32,32,0,15,3.0,17,6050.0,0,1,0,0,0,0,0,0,0,0
C17,160,0,1,33,33,0,2,2.0,19,7692.0,0,1,0,0,0,0,0,0,0,0
C11,98,0,0,47,45,1,7,4.0,17,23462.4,0,1,0,0,0,0,0,0,0,0
C4,153,1,1,20,20,0,15,3.0,22,5256.0,1,1,0,0,0,0,0,0,0,0
C4,1794,1,1,48,48,0,2,2.0,1,9312.0,0,0,0,0,1,0,0,0,0,0
C1,1728,1,1,54,54,0,13,3.0,22,19180.0,0,1,0,0,0,0,0,0,0,0
C2,1034,1,1,48,48,0,15,4.0,21,16224.0,0,0,1,0,0,0,0,0,0,0
C2,1275,1,1,75,75,0,5,3.0,11,16296.0,1,0,1,0,0,0,0,0,0,0
C3,1109,0,1,28,28,0,15,3.0,17,7680.0,0,1,0,0,0,0,0,0,0,0
C9,587,0,1,40,40,0,6,1.0,21,8596.0,0,1,0,0,0,0,0,0,0,0
C20,6102,0,1,33,33,0,15,3.0,12,9342.0,0,0,0,1,0,0,0,0,0,0
C5,861,1,0,40,38,1,15,3.0,16,18956.0,0,0,1,0,0,0,0,0,0,0
C20,1182,0,1,23,23,0,15,3.0,22,5860.0,0,1,0,0,0,0,0,0,0,0
C1,1207,1,1,75,75,0,1,4.0,17,21528.0,0,1,0,0,0,0,0,0,0,0
C1,1214,1,1,55,55,0,15,3.0,16,12680.0,0,0,1,0,0,0,0,0,0,0
C6,776,1,1,25,25,0,1,3.0,10,7872.0,0,0,0,0,1,0,0,0,0,0
C4,199,0,1,37,37,0,15,3.0,15,12848.0,1,1,0,0,0,0,0,0,0,0
C6,31,0,1,22,22,0,15,3.0,21,10080.0,0,0,0,1,0,0,0,0,0,0
C14,1836,1,1,43,43,0,14,4.0,15,10818.0,0,1,0,0,0,0,0,0,0,0
C9,2143,1,1,55,55,0,3,3.0,10,14234.0,0,1,0,0,0,0,0,0,0,0
C8,3932,0,1,52,52,0,6,1.0,21,13100.0,0,1,0,0,0,0,0,0,0,0
C2,2227,0,1,30,30,0,8,3.0,3,7272.0,0,1,0,0,0,0,0,0,0,0
C17,1463,0,0,28,26,1,2,1.0,16,16934.4,1,1,0,0,0,0,0,0,0,0
C32,2715,1,0,49,47,1,14,3.0,18,12790.4,0,0,1,0,0,0,0,0,0,0
C2,2140,1,0,64,54,1,15,3.0,16,26949.0,0,0,1,0,0,0,0,0,0,0
C2,2305,0,1,63,63,0,6,3.0,18,17220.0,0,0,0,0,1,0,0,0,0,0
C9,880,1,1,46,46,0,6,1.0,12,11440.0,0,1,0,0,0,0,0,0,0,0
C22,695,1,1,29,29,0,6,3.0,18,8176.0,0,1,0,0,0,0,0,0,0,0
C3,2772,0,1,19,19,0,15,3.0,16,8688.0,1,0,0,1,0,0,0,0,0,0
C2,2137,0,1,32,32,0,2,3.0,22,8592.0,0,0,1,0,0,0,0,0,0,0
C7,2330,1,0,68,62,1,15,3.0,22,25513.6,0,1,0,0,0,0,0,0,0,0
C15,2929,1,1,52,52,0,1,1.0,21,12366.0,0,0,0,1,0,0,0,0,0,0
C3,238,0,1,54,54,0,7,1.0,19,15180.0,0,0,0,1,0,0,0,0,0,0
C4,3312,1,1,53,53,0,12,1.0,16,15262.0,0,1,0,0,0,0,0,0,0,0
C2,158,1,1,62,62,0,15,4.0,22,18848.0,1,0,1,0,0,0,0,0,0,0
C34,67,0,1,19,19,0,15,3.0,6,5984.0,0,0,1,0,0,0,0,0,0,0
C2,777,0,1,26,26,0,1,4.0,17,6290.0,0,1,0,0,0,0,0,0,0,0
C3,413,0,0,32,31,1,6,3.0,6,11385.6,0,0,0,0,1,0,0,0,0,0
C1,1900,1,0,70,69,1,3,3.0,13,29136.0,0,0,0,0,1,0,0,0,0,0
C19,739,1,1,69,69,0,1,1.0,19,19068.0,1,1,0,0,0,0,0,0,0,0
C2,5073,0,1,29,29,0,15,3.0,22,9884.0,0,1,0,0,0,0,0,0,0,0
C2,4582,1,1,58,58,0,5,3.0,21,15792.0,0,1,0,0,0,0,0,0,0,0
C1,1645,1,0,70,59,1,3,3.0,19,30290.4,0,0,0,0,0,1,0,0,0,0
C2,1082,0,1,21,21,0,15,3.0,3,10000.0,0,0,1,0,0,0,0,0,0,0
C26,2302,0,0,69,65,1,15,3.0,17,23751.0,0,1,0,0,0,0,0,0,0,0
C12,1301,0,0,31,28,1,15,3.0,16,13713.0,0,0,0,0,0,1,0,0,0,0
C7,2581,1,1,75,75,0,15,3.0,21,22116.0,0,1,0,0,0,0,0,0,0,0
C12,152,0,1,53,53,0,15,3.0,17,11664.0,0,0,0,1,0,0,0,0,0,0
C2,1804,0,1,62,62,0,15,3.0,2,19526.0,1,0,0,0,0,1,0,0,0,0
C11,433,1,0,62,57,1,15,3.0,20,28512.0,0,1,0,0,0,0,0,0,0,0
C9,10,0,1,47,47,0,15,3.0,4,10764.0,0,1,0,0,0,0,0,0,0,0
C21,3763,1,1,59,59,0,15,1.0,17,13904.0,1,0,0,0,0,1,0,0,0,0
C1,303,1,1,60,60,0,5,2.0,19,16770.0,0,1,0,0,0,0,0,0,0,0
C3,1850,0,1,46,46,0,15,3.0,22,16666.0,1,1,0,0,0,0,0,0,0,0
C23,1061,1,1,33,33,0,11,3.0,9,10242.0,0,1,0,0,0,0,0,0,0,0
C2,165,1,1,39,39,0,3,4.0,3,8016.0,0,0,1,0,0,0,0,0,0,0
C4,3972,1,1,51,51,0,15,3.0,8,13684.0,0,1,0,0,0,0,0,0,0,0
C1,4936,0,1,22,22,0,2,3.0,19,10080.0,0,0,0,0,0,0,1,0,0,0
C5,1688,1,1,68,68,0,2,3.0,20,16952.0,0,0,0,1,0,0,0,0,0,0
C2,866,1,1,23,23,0,15,3.0,21,3888.0,0,0,0,0,1,0,0,0,0,0
C8,971,0,1,24,24,0,15,3.0,12,3558.0,0,0,0,0,0,0,1,0,0,0
C12,4256,1,0,51,48,1,15,3.0,16,21780.0,0,1,0,0,0,0,0,0,0,0
C1,1737,1,1,46,46,0,4,1.0,20,13100.0,1,1,0,0,0,0,0,0,0,0
C1,848,1,1,29,29,0,6,1.0,16,8484.0,0,1,0,0,0,0,0,0,0,0
C1,19,0,1,73,73,0,15,3.0,20,15964.0,0,0,1,0,0,0,0,0,0,0
C1,279,0,1,55,55,0,2,2.0,13,16016.0,0,1,0,0,0,0,0,0,0,0
C3,71,1,0,68,66,1,5,1.0,16,25152.0,0,0,1,0,0,0,0,0,0,0
C13,2161,0,1,62,62,0,3,2.0,2,17640.0,0,1,0,0,0,0,0,0,0,0
C26,2156,0,1,26,26,0,15,3.0,19,5928.0,0,0,1,0,0,0,0,0,0,0
C3,5282,0,0,63,60,1,15,2.0,17,29712.0,1,0,0,0,0,0,1,0,0,0
C1,6,1,1,75,75,0,15,3.0,16,17668.0,0,0,0,1,0,0,0,0,0,0
C2,649,0,1,19,19,0,15,3.0,22,8916.0,1,1,0,0,0,0,0,0,0,0
C4,306,0,1,69,69,0,9,1.0,19,17332.0,0,1,0,0,0,0,0,0,0,0
C21,5055,1,1,26,26,0,15,3.0,21,7428.0,0,1,0,0,0,0,0,0,0,0
C29,355,1,1,48,48,0,15,3.0,9,11340.0,0,0,0,1,0,0,0,0,0,0
C4,3769,0,1,19,19,0,15,3.0,6,6296.0,0,0,0,1,0,0,0,0,0,0
C1,1900,1,0,59,54,1,14,1.0,13,16878.4,0,1,0,0,0,0,0,0,0,0
C19,334,1,1,58,58,0,1,2.0,16,16250.0,0,1,0,0,0,0,0,0,0,0
C5,1469,0,1,22,22,0,15,3.0,17,8400.0,1,1,0,0,0,0,0,0,0,0
C6,3110,1,0,47,20,0,15,3.0,2,24252.8,0,0,0,1,0,0,0,0,0,0
C5,2551,0,1,33,33,0,1,1.0,9,11488.0,0,0,0,1,0,0,0,0,0,0
C3,128,1,1,38,38,0,15,3.0,16,7896.0,0,0,1,0,0,0,0,0,0,0
C15,1540,1,0,75,65,1,8,3.0,19,25620.0,0,0,1,0,0,0,0,0,0,0
C33,4727,0,0,33,25,1,15,3.0,1,12320.0,0,1,0,0,0,0,0,0,0,0
C4,2184,1,0,56,19,1,4,3.0,18,20163.0,1,1,0,0,0,0,0,0,0,0
C22,472,1,1,56,56,0,8,3.0,17,15336.0,0,0,0,0,1,0,0,0,0,0
C2,3561,0,1,29,29,0,15,3.0,22,11728.0,0,1,0,0,0,0,0,0,0,0
C1,1662,1,1,63,63,0,4,3.0,8,13618.0,0,1,0,0,0,0,0,0,0,0
C19,4660,1,1,57,57,0,13,2.0,1,14280.0,0,0,0,1,0,0,0,0,0,0
C8,4666,1,0,73,67,1,15,4.0,17,28750.4,0,1,0,0,0,0,0,0,0,0
C28,4503,1,0,49,39,1,9,3.0,18,23040.0,0,1,0,0,0,0,0,0,0,0
C2,1285,1,1,59,59,0,15,3.0,3,11200.0,0,0,0,1,0,0,0,0,0,0
C5,539,1,1,25,25,0,15,3.0,17,12168.0,0,1,0,0,0,0,0,0,0,0
C9,2021,0,0,60,58,1,15,3.0,14,29970.0,0,0,0,1,0,0,0,0,0,0
C3,1243,0,0,53,52,1,15,3.0,18,15930.0,0,1,0,0,0,0,0,0,0,0
C9,2714,1,1,25,25,0,15,3.0,4,11754.0,0,0,1,0,0,0,0,0,0,0
C17,2575,0,1,22,22,0,15,3.0,2,9030.0,1,1,0,0,0,0,0,0,0,0
C26,452,0,1,25,25,0,15,3.0,21,5288.0,0,0,1,0,0,0,0,0,0,0
C14,295,0,1,19,19,0,15,3.0,19,8232.0,0,1,0,0,0,0,0,0,0,0
C5,4725,1,1,52,52,0,15,3.0,13,14136.0,0,0,0,1,0,0,0,0,0,0
C1,1244,1,1,73,73,0,15,3.0,18,21672.0,1,0,1,0,0,0,0,0,0,0
C3,311,1,1,47,47,0,4,2.0,12,12060.0,0,1,0,0,0,0,0,0,0,0
C2,502,0,1,34,34,0,7,3.0,11,13620.0,0,1,0,0,0,0,0,0,0,0
C3,4964,1,0,58,53,1,15,3.0,18,24654.0,0,1,0,0,0,0,0,0,0,0
C2,444,1,1,24,24,0,15,3.0,18,7800.0,1,0,0,0,0,1,0,0,0,0
C1,180,0,1,24,24,0,15,3.0,19,5240.0,0,0,0,1,0,0,0,0,0,0
C1,869,0,1,75,75,0,6,1.0,18,24092.0,0,0,0,1,0,0,0,0,0,0
C4,4140,0,1,24,24,0,15,3.0,15,9312.0,0,1,0,0,0,0,0,0,0,0
C2,746,0,1,75,75,0,15,4.0,11,21114.0,0,0,1,0,0,0,0,0,0,0
C15,768,1,1,43,43,0,15,3.0,22,8764.0,1,0,0,0,1,0,0,0,0,0
C2,1617,0,1,34,34,0,15,3.0,3,11824.0,1,1,0,0,0,0,0,0,0,0
C32,4035,0,1,37,37,0,2,2.0,15,10728.0,1,1,0,0,0,0,0,0,0,0
C3,1346,0,1,29,29,0,15,3.0,17,4952.0,1,1,0,0,0,0,0,0,0,0
C8,1141,0,1,19,19,0,15,3.0,21,7590.0,0,1,0,0,0,0,0,0,0,0
C3,4774,0,1,47,47,0,15,3.0,18,11052.0,0,0,1,0,0,0,0,0,0,0
C19,655,1,0,24,20,1,15,3.0,1,8288.0,0,0,1,0,0,0,0,0,0,0
C1,2835,0,0,42,38,1,15,3.0,19,24057.6,1,1,0,0,0,0,0,0,0,0
C13,1164,0,1,38,38,0,15,1.0,19,7320.0,0,0,1,0,0,0,0,0,0,0
C1,1314,0,1,31,31,0,7,4.0,22,8862.0,1,0,1,0,0,0,0,0,0,0
C11,175,0,1,38,38,0,1,1.0,16,8376.0,0,1,0,0,0,0,0,0,0,0
C17,200,0,1,20,20,0,15,3.0,12,6380.0,0,0,1,0,0,0,0,0,0,0
C1,3559,1,0,42,20,0,2,1.0,2,17640.0,0,0,0,1,0,0,0,0,0,0
C6,2091,1,1,32,32,0,6,1.0,20,7692.0,0,0,0,1,0,0,0,0,0,0
C12,1301,0,0,48,21,0,15,3.0,1,13372.8,0,1,0,0,0,0,0,0,0,0
C2,4309,0,1,28,28,0,1,3.0,19,5688.0,0,0,0,0,1,0,0,0,0,0
C7,4197,1,1,45,45,0,15,3.0,19,15048.0,1,0,1,0,0,0,0,0,0,0
C1,500,1,1,58,58,0,7,1.0,16,16250.0,0,1,0,0,0,0,0,0,0,0
C15,2544,0,1,43,43,0,15,3.0,16,13200.0,0,0,1,0,0,0,0,0,0,0
C4,4134,1,1,75,75,0,3,1.0,10,19744.0,0,0,0,1,0,0,0,0,0,0
